record_id,user_id,transaction_amount,region,event_date,status
703,915,,East,2026-01-14,success
704,330,437.3,North,2026-01-15,success
705,966,655.27,North,2025-12-28,success
706,760,548.98,North,2026-01-19,success
707,1312,498.83,East,2025-12-26,success
708,1606,,South,2026-01-08,success
709,1381,450.01,South,2026-01-05,success
710,1510,537.28,East,2025-12-31,failed
711,464,527.18,West,2026-01-07,success
712,535,364.51,North,2026-01-05,failed
713,697,651.65,West,2026-01-19,failed
714,1154,495.55,East,2026-01-19,failed
715,1396,480.43,North,2026-01-04,success
716,529,,East,2026-01-05,success
717,1436,590.97,North,2026-01-01,failed
718,156,513.67,East,2025-12-31,success
719,1832,518.57,South,2026-01-04,success
720,481,424.28,South,2026-01-15,failed
721,320,565.24,North,2026-01-10,failed
722,1258,461.27,East,2026-01-04,success
723,1566,618.99,South,2026-01-13,success
724,111,509.18,North,2026-01-05,failed
725,807,489.98,West,2025-12-30,success
726,25,,North,2025-12-30,failed
727,1255,591.64,East,2025-12-27,failed
728,966,643.7,South,2026-01-04,failed
729,432,432.79,,2026-01-16,failed
730,573,476.33,South,2026-01-15,success
731,1477,438.03,West,2026-01-16,failed
732,402,366.96,East,2026-01-14,failed
733,615,411.66,East,2026-01-04,success
734,922,568.02,East,2026-01-06,failed
735,705,353.87,South,2026-01-13,failed
736,728,,West,2026-01-17,success
737,781,543.64,South,2026-01-16,success
738,1312,595.6,West,2026-01-16,success
739,163,409.84,East,2026-01-09,failed
740,1455,365.29,East,2026-01-17,failed
741,1600,617.28,West,2026-01-02,success
742,377,583.34,South,2026-01-10,failed
743,1927,700.61,South,2025-12-25,failed
744,211,494.17,West,2026-01-05,success
745,213,442.11,West,2025-12-29,success
746,507,587.84,South,2025-12-24,success
747,59,351.21,East,2026-01-16,failed
748,957,415.61,South,2026-01-07,failed
749,1293,462.84,East,2026-01-18,failed
750,987,541.82,West,2025-12-29,failed
751,845,429.0,,2026-01-05,success
752,705,405.58,West,2026-01-19,failed
753,614,322.58,,2026-01-08,success
754,1632,338.04,West,2026-01-17,failed
755,809,319.38,West,2026-01-15,failed
756,452,415.55,South,2026-01-05,failed
757,584,565.3,East,2026-01-02,success
758,1748,352.73,West,2025-12-28,failed
759,385,456.45,North,2025-12-25,success
760,578,333.17,North,2025-12-27,success
761,309,423.37,West,2025-12-31,failed
762,1428,589.58,South,2025-12-21,failed
763,1589,451.52,South,2025-12-26,failed
764,1674,475.31,South,2026-01-01,failed
765,507,464.79,South,2026-01-04,failed
766,1396,241.39,North,2025-12-28,failed
767,1308,435.24,North,2026-01-16,success
768,1994,282.93,East,2025-12-20,success
769,1627,447.64,South,2025-12-20,success
770,1191,611.21,South,2025-12-31,success
771,510,853.21,North,2025-12-21,failed
772,1321,346.34,North,2025-12-24,failed
773,477,414.58,East,2026-01-14,failed
774,1502,296.6,East,2026-01-12,success
775,514,659.45,West,2026-01-06,failed
776,1112,550.06,South,2026-01-06,failed
777,663,566.02,South,2025-12-22,success
778,921,442.9,East,2026-01-03,success
779,1590,545.76,South,2026-01-17,success
780,1270,307.26,West,2025-12-26,failed
781,1569,527.38,East,2026-01-02,failed
782,227,256.34,North,2026-01-15,success
783,366,5963.6,West,2025-12-26,success
784,66,589.3,West,2026-01-05,failed
785,101,430.18,North,2025-12-20,success
786,1343,483.95,North,2026-01-03,success
787,740,693.41,West,2026-01-15,failed
788,1627,743.31,East,2026-01-05,success
789,1504,,South,2026-01-19,success
790,208,598.98,South,2025-12-26,success
791,1168,531.42,,2026-01-12,success
792,1570,544.45,West,2026-01-11,failed
793,1809,520.77,South,2026-01-06,failed
794,1912,455.61,East,2026-01-16,failed
795,845,595.51,East,2026-01-08,success
796,1154,515.03,East,2025-12-31,failed
797,917,366.12,North,2026-01-05,success
798,1824,441.7,South,2025-12-26,failed
799,45,505.4,South,2025-12-23,success
800,943,465.51,East,2026-01-17,success
801,478,428.28,West,2026-01-07,success
802,1504,371.11,West,2025-12-25,failed
803,1692,572.71,East,2025-12-21,failed
804,161,216.38,West,2026-01-02,success
805,1782,720.61,North,2026-01-09,failed
806,111,,South,2025-12-30,success
807,314,460.22,North,2025-12-27,failed
808,594,569.19,East,2025-12-22,failed
809,1171,611.77,East,2025-12-22,failed
810,1028,455.36,South,2026-01-04,success
811,1000,449.73,South,2025-12-27,success
812,546,584.21,North,2025-12-23,failed
813,868,465.74,East,2026-01-08,success
814,1577,486.07,North,2026-01-18,success
815,409,545.21,North,2025-12-23,success
816,498,354.49,North,2025-12-30,success
817,1516,509.83,East,2026-01-06,failed
818,1276,555.12,North,2026-01-01,success
819,524,405.21,East,2025-12-21,failed
820,1341,597.96,East,2026-01-16,success
821,40,506.06,East,2026-01-04,success
822,382,543.45,North,2025-12-27,failed
823,684,491.89,North,2025-12-31,failed
824,728,533.75,East,2026-01-14,success
825,1282,418.6,North,2026-01-19,failed
826,462,535.42,West,2026-01-05,success
827,855,436.91,,2026-01-18,failed
828,920,510.96,South,2026-01-07,success
829,1767,260.81,South,2026-01-02,success
830,1344,415.12,North,2025-12-25,failed
831,1720,469.94,West,2026-01-12,failed
832,312,564.33,South,2025-12-20,failed
833,1241,517.95,South,2025-12-27,success
834,736,481.65,,2026-01-16,failed
835,1007,493.56,South,2025-12-21,failed
836,1566,619.21,South,2026-01-13,success
837,136,,,2026-01-16,failed
838,1818,412.41,,2026-01-08,failed
839,1475,400.85,North,2026-01-05,success
840,925,427.41,South,2026-01-05,failed
841,1506,345.17,North,2025-12-26,failed
842,901,469.82,East,2026-01-03,success
843,866,478.81,North,2026-01-12,success
844,369,546.69,West,2025-12-30,failed
845,52,338.64,South,2026-01-17,failed
846,185,333.11,South,2026-01-11,success
847,187,355.74,East,2025-12-22,failed
848,1489,622.7,South,2026-01-01,failed
849,90,539.6,South,2025-12-25,success
850,367,353.57,West,2025-12-29,success
851,241,,West,2025-12-27,success
852,1206,560.1,West,2025-12-22,success
853,502,608.98,South,2025-12-21,success
854,304,359.3,South,2026-01-16,success
855,1367,540.52,East,2026-01-18,success
856,101,402.58,South,2026-01-19,failed
857,1535,737.25,North,2026-01-13,failed
858,662,456.43,North,2026-01-13,failed
859,1728,514.69,South,2025-12-23,failed
860,675,511.72,South,2026-01-08,success
861,224,506.53,East,2026-01-02,failed
862,532,465.43,West,2026-01-05,failed
863,1009,422.45,South,2025-12-20,success
864,50,4644.4,South,2026-01-14,failed
865,848,356.13,South,2025-12-20,success
866,1414,285.73,East,2025-12-29,failed
867,1571,381.5,North,2026-01-15,success
868,398,447.3,West,2026-01-18,failed
869,1633,368.47,East,2026-01-03,failed
870,1901,802.86,East,2026-01-07,failed
871,1138,509.33,East,2026-01-14,failed
872,136,634.36,,2025-12-30,failed
873,1284,508.46,West,2025-12-25,success
874,1771,584.03,East,2026-01-11,success
875,557,464.75,South,2025-12-31,failed
876,1699,618.37,East,2025-12-25,success
877,767,,North,2026-01-03,success
878,1637,492.86,South,2025-12-30,failed
879,1501,611.61,East,2025-12-24,success
880,1684,344.21,North,2025-12-20,failed
881,1910,,North,2025-12-23,failed
882,47,523.21,,2025-12-30,success
883,395,406.06,West,2026-01-10,success
884,559,400.61,North,2026-01-19,success
885,424,519.43,East,2025-12-24,failed
886,1176,443.44,East,2026-01-06,failed
887,104,356.11,North,2025-12-23,failed
888,111,359.88,West,2026-01-08,failed
889,640,456.95,North,2026-01-18,failed
890,1163,662.49,,2025-12-29,failed
891,964,428.84,East,2026-01-18,failed
892,803,249.09,East,2026-01-03,failed
893,62,471.51,East,2026-01-13,failed
894,1238,531.24,,2026-01-15,success
895,668,512.44,East,2026-01-06,failed
896,821,524.48,South,2026-01-06,success
897,1995,496.11,South,2026-01-15,failed
898,1607,393.79,South,2026-01-10,success
899,1515,708.31,West,2025-12-23,failed
900,667,563.72,South,2025-12-29,failed
901,143,,West,2025-12-30,failed
902,1321,536.25,,2026-01-17,success
903,1551,,East,2026-01-01,failed
904,401,299.53,East,2026-01-18,failed
905,1471,651.5,North,2026-01-07,success
906,1253,668.07,South,2026-01-16,failed
907,128,440.32,North,2025-12-20,failed
908,225,316.96,West,2026-01-09,failed
909,1458,460.98,South,2026-01-10,success
910,973,332.87,East,2026-01-15,failed
911,316,157.83,South,2025-12-24,success
912,147,535.69,West,2026-01-10,failed
913,1997,550.13,West,2026-01-17,failed
914,1277,365.63,West,2026-01-01,failed
915,463,336.42,West,2026-01-16,success
916,1459,500.6,East,2025-12-21,success
917,1164,494.54,West,2026-01-19,success
918,291,600.06,East,2026-01-03,success
919,1072,478.05,North,2026-01-10,failed
920,1256,,North,2026-01-04,failed
921,1050,696.21,East,2026-01-02,failed
922,1968,639.43,South,2025-12-21,failed
923,1489,579.34,West,2026-01-07,success
924,1174,669.27,East,2026-01-04,success
925,260,507.75,East,2025-12-28,success
926,1262,182.78,North,2026-01-12,success
927,1237,335.91,,2026-01-10,failed
928,758,585.78,South,2026-01-04,success
929,1638,505.83,North,2026-01-19,success
930,1220,369.96,West,2025-12-27,failed
931,1487,535.89,East,2025-12-21,failed
932,1548,485.86,West,2026-01-12,success
933,778,561.94,East,2025-12-24,failed
934,25,285.49,West,2026-01-10,failed
935,1970,641.13,North,2026-01-18,failed
936,1959,681.93,East,2025-12-30,failed
937,547,583.58,West,2026-01-03,success
938,1504,654.18,East,2026-01-10,success
939,642,529.96,North,2025-12-20,failed
940,201,516.54,East,2025-12-27,failed
941,516,695.94,North,2026-01-11,success
942,177,584.33,South,2026-01-17,success
943,1425,407.86,North,2026-01-09,failed
944,1890,619.04,East,2025-12-28,success
945,1599,463.85,North,2025-12-28,failed
946,365,475.93,South,2026-01-08,failed
947,366,533.59,West,2025-12-26,success
948,1870,483.77,North,2025-12-22,success
949,1171,710.28,North,2026-01-17,failed
950,305,343.9,South,2026-01-11,failed
951,1853,686.62,West,2026-01-02,failed
952,1729,749.78,North,2026-01-06,success
953,7,423.43,West,2025-12-23,failed
954,683,562.45,North,2025-12-31,failed
955,165,445.74,North,2026-01-19,failed
956,1354,290.83,North,2026-01-09,failed
957,997,267.27,South,2025-12-24,success
958,396,411.92,East,2026-01-04,failed
959,1980,690.03,West,2026-01-19,success
960,1518,717.26,North,2026-01-12,success
961,1002,559.89,North,2025-12-27,success
962,30,307.75,West,2026-01-08,success
963,1711,602.87,North,2025-12-23,failed
964,1219,579.02,South,2026-01-02,failed
965,1662,763.85,West,2025-12-30,success
966,1999,583.45,East,2026-01-15,success
967,1566,376.17,,2025-12-25,failed
968,1134,408.82,North,2025-12-24,success
969,1621,684.51,South,2025-12-20,failed
970,166,257.12,East,2026-01-02,failed
971,1418,410.37,East,2026-01-05,failed
972,844,434.97,North,2026-01-08,success
973,1469,499.53,East,2025-12-31,failed
974,10,514.7,,2026-01-08,failed
975,1767,616.79,,2026-01-03,success
976,567,668.58,South,2026-01-10,success
977,111,,West,2025-12-28,failed
978,1264,760.02,North,2025-12-23,success
979,1895,509.13,North,2026-01-04,success
980,146,528.31,,2026-01-12,failed
981,472,585.23,North,2025-12-27,failed
982,1782,288.4,North,2026-01-17,failed
983,297,350.39,South,2026-01-01,failed
984,280,489.2,East,2025-12-28,success
985,688,250.66,North,2025-12-28,success
986,228,633.71,South,2026-01-13,failed
987,451,700.69,South,2026-01-07,success
988,178,461.99,South,2026-01-07,failed
989,1715,492.22,West,2026-01-12,success
990,508,415.46,South,2026-01-18,success
991,856,473.89,North,2026-01-02,failed
992,982,710.19,North,2026-01-03,failed
993,493,567.01,South,2025-12-24,failed
994,606,371.24,North,2026-01-03,failed
995,1581,,South,2026-01-14,failed
996,1284,479.95,North,2026-01-01,failed
997,1088,332.44,East,2026-01-11,success
998,1614,600.16,East,2026-01-12,success
999,1055,427.35,East,2025-12-31,success
1000,1328,512.97,South,2025-12-24,failed
1001,489,523.25,South,2026-01-13,success
1002,657,458.61,,2025-12-28,success
1003,130,452.19,North,2026-01-04,failed
1004,926,624.44,North,2025-12-26,failed
1005,179,388.93,South,2026-01-04,success
1006,1792,331.59,South,2026-01-04,failed
1007,861,467.47,East,2025-12-26,success
1008,46,599.7,East,2026-01-02,failed
1009,1343,544.63,West,2026-01-03,failed
1010,1162,408.68,West,2025-12-31,failed
1011,1577,583.52,East,2026-01-03,success
1012,1267,727.44,South,2025-12-25,success
1013,240,3617.7,,2026-01-03,failed
1014,758,351.55,North,2026-01-10,failed
1015,705,368.6,South,2026-01-06,failed
1016,249,645.36,West,2026-01-13,success
1017,1942,487.29,North,2026-01-12,failed
1018,1326,580.39,East,2026-01-19,success
1019,1638,644.21,West,2025-12-30,success
1020,1499,495.49,North,2025-12-29,success
1021,823,531.03,East,2025-12-22,failed
1022,113,527.66,South,2026-01-14,failed
1023,401,465.81,North,2026-01-05,failed
1024,399,495.05,North,2026-01-18,failed
1025,815,457.21,East,2025-12-31,failed
1026,631,587.88,West,2026-01-12,failed
1027,286,671.79,South,2025-12-26,failed
1028,973,529.9,North,2026-01-02,failed
1029,849,375.57,South,2025-12-26,success
1030,1705,445.44,North,2026-01-15,failed
1031,1710,534.67,West,2025-12-27,success
1032,1621,483.67,East,2026-01-02,success
1033,1008,735.76,North,2025-12-23,failed
1034,1010,620.67,West,2026-01-16,failed
1035,1287,604.54,North,2026-01-16,failed
1036,334,519.69,West,2026-01-17,success
1037,732,404.7,,2026-01-09,failed
1038,100,408.03,North,2026-01-05,success
1039,1570,612.01,South,2026-01-06,failed
1040,1787,255.91,East,2025-12-28,failed
1041,197,,South,2025-12-20,success
1042,1062,296.57,West,2025-12-30,success
1043,210,,South,2026-01-14,success
1044,855,491.19,South,2026-01-18,success
1045,983,398.86,South,2026-01-15,failed
1046,1823,342.65,North,2025-12-27,success
1047,1755,628.19,East,2025-12-24,success
1048,267,672.19,North,2025-12-22,success
1049,1587,494.3,South,2025-12-23,success
1050,1625,580.86,West,2025-12-23,failed
1051,89,740.79,South,2026-01-07,success
1052,379,536.18,,2026-01-16,failed
1053,1944,525.34,South,2026-01-05,success
1054,203,777.89,South,2026-01-11,success
1055,1975,789.29,North,2026-01-18,success
1056,1886,502.96,East,2026-01-11,success
1057,901,,East,2026-01-01,failed
1058,439,504.95,East,2025-12-23,failed
1059,226,508.05,,2026-01-11,failed
1060,1142,549.83,West,2025-12-23,failed
1061,581,466.4,West,2025-12-27,failed
1062,596,674.53,North,2026-01-17,failed
1063,1924,544.93,West,2026-01-10,success
1064,812,462.66,North,2025-12-23,success
1065,809,450.03,North,2026-01-12,success
1066,133,464.97,South,2026-01-08,failed
1067,252,404.41,West,2025-12-28,failed
1068,1549,667.32,West,2025-12-31,failed
1069,1366,535.66,West,2026-01-05,failed
1070,302,561.85,East,2026-01-04,failed
1071,473,530.54,North,2026-01-12,success
1072,1701,657.41,East,2025-12-24,failed
1073,1274,605.78,West,2026-01-14,failed
1074,414,415.36,East,2026-01-06,failed
1075,1658,,North,2026-01-02,success
1076,786,430.2,,2026-01-03,success
1077,68,304.69,East,2026-01-17,success
1078,1007,479.24,West,2026-01-04,success
1079,1166,606.0,West,2026-01-04,success
1080,1038,375.84,West,2026-01-08,failed
1081,1570,644.75,North,2026-01-07,success
1082,263,606.53,North,2026-01-13,failed
1083,780,373.42,East,2026-01-02,failed
1084,116,544.12,East,2026-01-07,success
1085,1865,,North,2025-12-30,success
1086,41,508.22,West,2026-01-07,failed
1087,547,313.82,North,2025-12-30,failed
1088,1169,447.17,West,2025-12-23,success
1089,689,496.43,East,2025-12-25,failed
1090,745,419.9,East,2026-01-07,failed
1091,1648,280.52,North,2026-01-11,success
1092,1213,463.99,West,2026-01-02,success
1093,712,674.66,East,2026-01-05,failed
1094,887,549.01,West,2026-01-01,failed
1095,1280,509.63,South,2026-01-17,success
1096,1286,804.89,West,2025-12-26,failed
1097,549,692.59,,2026-01-18,success
1098,1070,385.35,South,2025-12-24,failed
1099,1729,480.48,North,2026-01-09,success
1100,1733,397.75,South,2025-12-28,success
1101,832,4366.7,North,2025-12-27,failed
1102,951,154.38,,2026-01-09,success
1103,414,418.8,,2026-01-14,failed
1104,1349,529.35,North,2026-01-19,failed
1105,1603,285.01,North,2026-01-17,failed
1106,1837,417.93,North,2026-01-01,success
1107,484,686.44,East,2026-01-04,success
1108,488,590.6,East,2025-12-30,failed
1109,1651,566.92,West,2025-12-26,success
1110,219,483.29,North,2026-01-04,failed
1111,1433,635.15,West,2026-01-04,success
1112,1973,287.9,South,2025-12-31,failed
1113,1466,460.64,North,2026-01-15,success
1114,1415,417.36,East,2026-01-17,success
1115,1096,245.49,West,2026-01-18,failed
1116,617,431.03,South,2026-01-18,failed
1117,1294,299.55,,2026-01-14,success
1118,562,671.45,West,2026-01-18,failed
1119,1470,,North,2026-01-15,success
1120,1431,447.29,West,2026-01-08,failed
1121,929,668.83,South,2026-01-09,failed
1122,1621,411.09,North,2025-12-23,success
1123,512,611.06,,2026-01-16,failed
1124,1624,664.92,South,2025-12-28,success
1125,1408,528.48,East,2025-12-26,success
1126,849,455.06,West,2026-01-19,success
1127,43,581.11,North,2026-01-03,success
1128,537,549.84,West,2026-01-08,failed
1129,1230,445.8,East,2025-12-25,success
1130,29,579.67,West,2026-01-15,failed
1131,243,428.82,East,2025-12-29,failed
1132,783,361.59,West,2025-12-25,failed
1133,1623,397.31,East,2025-12-27,failed
1134,1859,375.78,West,2025-12-22,success
1135,961,388.42,West,2026-01-10,success
1136,1461,458.41,East,2025-12-22,success
1137,1141,363.84,South,2026-01-04,failed
1138,1242,580.32,North,2025-12-20,failed
1139,1034,535.32,West,2026-01-10,failed
1140,271,522.4,West,2026-01-18,failed
1141,1798,492.78,West,2025-12-24,failed
1142,240,493.9,East,2026-01-12,failed
1143,1897,351.94,,2026-01-08,failed
1144,1059,,West,2025-12-21,success
1145,305,492.68,West,2026-01-02,success
1146,1834,,West,2026-01-03,failed
1147,231,592.5,South,2026-01-12,failed
1148,1154,694.22,North,2026-01-05,success
1149,853,614.81,West,2026-01-10,success
1150,1818,450.72,,2026-01-01,failed
1151,1210,462.59,West,2026-01-15,failed
1152,930,536.16,North,2025-12-30,success
1153,1344,546.06,South,2025-12-26,success
1154,1642,543.69,North,2026-01-12,success
1155,1121,650.39,West,2025-12-28,success
